engine,max_power,mileage,year,selling_price
1248,73.9,19.3,2010,310000
1498,89.75,25.01,2014,425000
1248,88.5,24.3,2017,775000
796,46.3,19.7,2008,120000
1461,84.8,21.64,2012,300000
1248,74.0,22.9,2013,370000
998,67.1,18.9,2010,200000
1197,81.8,20.4,2015,515000
1984,150.0,16.8,2018,2475000
2982,168.5,12.55,2015,1900000
1197,81.8,20.4,2016,520000
2179,120.0,16.36,2019,1300000
1995,184.0,18.88,2013,1300000
1197,83.1,21.4,2016,650000
1197,81.83,18.6,2014,415000
1172,67.0,15.7,2016,265000
1995,190.0,16.78,2019,5500000
1248,92.3124958934112,19.3737698630137,2016,595000
2523,62.1,15.96,2017,710000
1248,92.3124958934112,19.3737698630137,2006,140000
1248,92.3124958934112,19.3737698630137,2006,130000
2498,105.0,16.55,2018,850000
2477,175.56,13.5,2013,950000
998,67.04,23.1,2015,330000
1197,81.8,22.0,2019,650000
2494,102.0,12.8,2008,330000
1497,78.0,17.7,2007,210000
1299,70.0,13.8,2005,150000
1999,177.0,19.33,2017,3200000
1197,81.86,18.9,2017,600000
1405,70.0,17.0,2010,120000
2982,171.0,11.5,2011,1150000
1198,86.7,17.8,2018,635000
1248,74.0,27.39,2016,700000
1197,81.8,20.4,2015,450000
1498,98.59,22.77,2018,925000
1498,104.55,14.23,2019,950000
796,47.3,22.74,2015,245000
1196,73.0,15.37,2016,270000
1591,121.3,15.8,2018,1220000
1248,74.0,26.59,2018,751000
1197,81.8,21.21,2019,650000
2953,156.0,12.8,2013,1075000
993,60.0,17.3,2002,60000
2993,241.0,11.2,2013,3750000
796,46.3,19.7,2007,120000
2179,115.0,13.5,2011,450000
1198,86.8,19.4,2016,475000
1591,121.3,17.0,2017,950000
1984,150.0,16.8,2018,2475000
1498,99.0,25.83,2017,430000
1197,78.8,18.16,2016,434999
998,67.1,20.92,2011,180000
1197,82.0,18.9,2014,400000
1493,110.0,18.1,2008,250000
1199,79.4,18.6,2010,110000
2179,140.0,16.0,2015,1000000
1199,84.0,23.84,2017,380000
1396,88.73,22.54,2016,875000
799,53.64,22.7,2018,217000
1388,67.0,18.6,2012,300000
1396,88.73,22.54,2014,550000
1496,88.73,16.78,2017,625000
1493,100.0,12.8,2004,198000
995,62.0,18.0,2011,150000
1498,98.63,27.4,2018,670000
1197,82.0,18.9,2014,350000
1248,88.76,20.77,2012,550000
998,67.05,23.95,2016,298000
1396,69.0,23.03,2013,220000
2523,63.0,18.06,2016,710000
2494,102.0,12.8,2011,750000
1396,70.0,23.57,2012,300000
1248,74.0,26.59,2016,631000
1396,88.76,21.9,2014,450000
1248,74.0,22.9,2013,350000
2179,140.0,16.0,2015,1100000
1248,88.7,23.0,2016,325000
1248,74.0,22.9,2011,235000
1248,92.3124958934112,19.3737698630137,2012,315000
1197,82.0,18.9,2015,465000
1248,74.0,27.39,2018,740000
1197,85.0,16.1,2018,490000
2499,141.0,13.1,2011,950000
1248,73.94,23.2,2016,409999
1086,62.1,17.92,2008,120000
1197,81.86,17.19,2016,530000
1248,92.3124958934112,19.3737698630137,2009,180000
1248,88.5,24.3,2017,650000
1405,70.0,17.0,2012,95000
2523,62.1,15.96,2015,509999
796,46.3,19.7,2011,215000
1298,85.8,17.5,2008,250000
1995,190.0,16.78,2019,5400000
2143,170.0,14.84,2013,1550000
2523,63.0,13.6,2014,350000
2523,63.0,15.96,2014,550000
998,67.1,20.92,2012,275000
1396,90.0,23.0,2012,330000
998,67.1,20.92,2014,254999
2494,157.7,19.16,2016,2000000
1197,83.11,20.4,2015,350000
1197,82.0,19.1,2014,480000
993,60.0,17.3,1997,70000
1498,98.59,22.77,2015,615000
1198,86.7,17.8,2018,585000
998,67.05,23.95,2019,360000
1197,81.8,19.56,2017,750000
998,67.04,23.1,2016,400000
1199,79.4,18.6,2011,150000
1197,81.83,18.6,2018,801000
1248,75.0,17.8,2010,305000
1998,190.0,19.62,2018,3350000
1248,74.0,22.3,2012,285000
1197,81.8,20.89,2019,500000
1598,103.6,20.54,2012,280000
1248,73.9,21.1,2009,180000
1493,100.0,17.45,2016,650000
1197,81.8,21.21,2019,675000
1248,88.5,24.3,2016,850000
796,47.3,22.74,2013,215000
1248,73.94,23.2,2013,409999
796,46.3,19.7,2010,150000
1198,77.0,25.32,2017,500000
1198,67.0,20.63,2017,330000
1364,67.04,23.59,2014,400000
2523,62.1,15.96,2015,550000
1461,83.8,19.87,2016,515000
814,55.2,21.1,2012,150000
1199,88.76,19.0,2019,779000
1498,98.6,25.5,2017,700000
998,67.1,20.92,2010,145000
1197,81.86,18.9,2017,480000
1248,88.8,21.12,2012,287000
1197,81.86,18.6,2019,610000
1969,190.0,18.0,2019,3800000
1197,78.9,20.36,2011,225000
1197,83.14,20.85,2017,500000
1248,74.02,28.4,2017,755000
1194,94.93,19.4,2019,575000
796,37.0,16.1,1996,40000
1498,98.63,24.4,2018,750000
1197,85.8,18.5,2014,350000
796,37.0,16.1,2006,114999
1086,68.0,20.3,2018,540000
1493,100.0,18.49,2018,890000
814,55.2,21.1,2018,350000
2494,157.7,19.16,2016,2000000
2489,95.0,13.0,2011,350000
1086,62.1,17.92,2011,156000
1799,130.0,12.9,2007,350000
1197,85.0,16.6,2009,270000
1248,88.5,25.47,2017,825000
1496,105.5,17.1,2018,1000000
1984,150.0,16.8,2018,2475000
998,67.04,20.51,2013,240000
1396,69.0,19.09,2013,140000
1248,90.0,18.8,2009,180000
1248,75.0,17.8,2008,260000
1999,177.0,19.33,2017,3200000
796,46.3,19.7,2010,160000
1198,86.8,19.4,2012,310000
1582,126.2,19.67,2015,822000
796,47.3,22.74,2014,250000
1248,92.3124958934112,19.3737698630137,2002,95000
936,57.6,25.44,2012,150000
1199,88.7,18.2,2016,550000
1248,74.0,22.9,2011,325000
814,55.2,21.1,2012,180000
998,67.04,20.51,2018,440000
796,37.0,16.1,2012,100000
1248,88.5,24.3,2016,765000
1995,177.0,18.48,2008,1100000
1396,88.76,22.54,2019,850000
1396,90.0,23.0,2012,330000
1120,71.0,24.4,2014,455000
1396,88.73,21.19,2015,625000
2498,112.0,14.0,2012,409999
998,67.1,20.92,2011,235000
796,47.3,22.74,2015,300000
796,47.3,22.74,2016,300000
1396,69.0,19.09,2010,200000
995,62.0,18.0,2010,75000
2497,204.0,10.93,2011,1190000
1197,81.8,22.0,2019,650000
1399,68.0,20.0,2011,130000
2179,147.94,14.1,2015,503000
799,53.3,25.17,2018,350000
1405,48.21,17.88,2016,300000
998,67.1,18.9,2012,240000
1248,88.5,25.47,2015,575000
1591,121.4,17.01,2015,700000
2523,62.1,15.96,2016,631000
1197,83.14,20.85,2017,525000
1495,94.0,13.2,2005,80500
1396,90.0,21.9,2017,675000
2179,140.0,15.1,2013,800000
1999,177.0,13.6,2017,2625000
1197,81.86,16.9,2015,400000
1197,81.8,22.0,2018,500000
1461,108.45,19.01,2013,525000
1373,91.1,17.5,2016,750000
998,67.1,18.9,2006,70000
793,47.0,27.62,2015,400000
1197,81.8,22.0,2018,750000
1995,187.74,22.48,2018,3900000
1248,88.76,21.02,2012,270000
2179,140.0,15.1,2013,950000
936,57.6,25.44,2011,140000
1999,177.0,13.6,2017,2625000
796,47.3,24.7,2017,290000
1248,74.0,23.4,2014,434999
2393,147.51,13.68,2017,1750000
1197,81.8,20.52,2016,434999
999,67.0,23.01,2019,220000
1197,81.8,22.0,2018,600000
2179,115.0,13.5,2011,400000
1794,132.0,12.5,2010,350000
1248,73.9,19.3,2008,270000
814,55.2,21.1,2018,380000
1582,126.32,22.32,2013,500000
2179,147.94,17.6,2019,1250000
2179,120.0,12.05,2012,540000
1248,75.0,17.8,2008,260000
1120,71.0,24.4,2018,665000
1461,108.45,19.01,2015,600000
1364,67.04,23.59,2014,409999
2494,102.0,12.8,2011,650000
1399,68.0,20.0,2011,160000
796,47.3,24.7,2018,270000
1591,121.3,14.8,2018,1350000
1197,81.8,22.0,2018,720000
2143,134.1,19.7,2016,1859000
796,47.3,22.74,2016,300000
796,34.2,16.8,2016,190000
998,67.05,21.79,2008,221000
1248,88.5,24.3,2018,750000
936,57.6,25.44,2013,300000
2523,83.0,14.0,2006,170000
998,67.0,20.51,2018,448000
2993,261.4,17.09,2018,6000000
1248,88.8,20.77,2016,725000
1197,85.8,19.0,2018,455000
1498,89.84,22.7,2018,800000
1498,103.2,20.34,2015,550000
796,37.0,16.1,1999,80000
1248,74.0,27.39,2018,740000
1396,69.0,19.09,2010,135000
2143,170.0,14.84,2012,1400000
1984,150.0,16.8,2018,2475000
995,62.0,18.0,2008,45000
1120,70.0,24.0,2014,400000
1197,85.8,19.1,2014,400000
1248,74.0,26.59,2016,675000
1186,73.97,24.0,2017,450000
624,37.48,25.4,2012,70000
1198,86.7,15.5,2015,415000
1199,73.9,22.07,2011,325000
1498,98.59,22.77,2015,600000
1598,103.5,14.3,2016,645000
2179,147.9,15.05,2014,525000
998,67.04,20.51,2017,400000
796,37.0,16.1,2000,60000
1197,78.9,20.36,2014,320000
1396,88.73,22.54,2017,800000
1343,90.0,13.0,2005,55000
1197,78.9,17.71,2017,585000
998,67.04,20.51,2017,400000
1199,74.0,16.2,2019,635000
1405,70.0,16.1,2005,140000
2179,147.94,14.1,2015,503000
1364,87.2,21.43,2012,476999
1493,100.0,18.49,2015,620000
1197,82.85,18.5,2013,455999
2993,235.0,16.2,2013,2000000
1598,103.6,20.54,2011,300000
1461,63.1,23.08,2012,204999
1399,68.0,17.8,2011,260000
1248,88.76,21.02,2012,290000
799,53.3,25.17,2016,295000
1194,94.93,18.5,2019,700000
1197,85.8,18.5,2012,320000
1248,74.0,25.2,2016,595000
2494,102.0,12.8,2006,430000
1197,81.86,18.6,2018,650000
1186,73.97,24.0,2017,450000
1197,85.8,18.5,2015,350000
1582,126.2,19.67,2017,1110000
2179,140.0,16.0,2017,1150000
796,47.3,24.7,2017,325000
796,46.3,19.7,2009,130000
1197,83.14,20.85,2016,459999
1198,86.8,19.4,2014,335000
796,46.3,19.7,2006,120000
1969,190.0,18.0,2019,3800000
1047,69.0,27.28,2017,360000
1582,126.2,19.67,2015,850000
2179,138.03,13.93,2011,225000
624,37.48,25.4,2012,60000
998,67.1,20.92,2013,215000
1086,68.05,19.81,2008,170000
2523,62.1,15.96,2013,500000
1373,91.1,17.5,2017,700000
1197,88.5,23.26,2020,580000
796,37.0,16.1,2013,121000
814,55.2,21.1,2017,300000
2523,63.0,13.6,2007,245000
1373,91.1,17.5,2016,850000
1197,81.8,21.21,2017,635000
796,46.3,19.7,2004,100000
2523,63.0,13.6,2011,450000
1991,147.9,11.5,2011,500000
1248,88.5,24.3,2018,950000
796,47.3,24.7,2017,330000
2179,138.0,13.93,2009,250000
1193,64.1,15.64,2011,181000
1197,81.83,18.6,2007,550000
1364,67.06,23.59,2013,451000
1186,73.97,24.0,2017,450000
1497,115.0,20.0,2019,1200000
998,67.1,18.9,2005,98000
1248,92.3124958934112,19.3737698630137,2006,150000
624,37.48,21.9,2016,220000
1248,74.0,22.9,2013,409999
796,37.0,16.1,2012,150000
2179,120.0,12.05,2008,400000
1197,78.9,20.36,2011,220000
1995,187.74,22.48,2009,975000
1197,81.8,22.0,2018,730000
1984,150.0,16.8,2018,2475000
1197,81.86,20.7,2020,775000
1298,80.0,11.96,2019,750000
1248,92.3124958934112,19.3737698630137,2011,340000
1399,68.0,20.0,2011,160000
1197,78.9,20.36,2012,250000
1498,98.6,26.0,2015,600000
1197,83.1,21.4,2019,685000
2179,140.0,16.0,2017,1150000
1999,177.0,13.6,2017,2711000
1186,73.97,24.0,2017,450000
2523,62.1,15.96,2014,600000
1248,74.0,25.2,2014,399000
796,35.0,14.0,2011,130000
1061,67.0,18.9,2009,180000
1984,150.0,16.8,2018,2475000
1197,78.9,16.95,2013,290000
1248,74.0,28.4,2013,450000
1396,70.0,23.57,2012,200000
1582,126.3,22.32,2011,380000
2523,62.1,15.96,2014,509999
1061,64.0,18.2,2007,120000
1248,74.0,23.4,2018,580000
1199,88.7,18.2,2016,550000
1197,81.86,18.9,2014,380000
1120,71.0,24.4,2016,550000
2523,63.0,13.6,2011,370000
998,67.0,20.51,2018,509999
1248,74.0,23.4,2014,511000
1199,84.0,20.3,2018,645000
998,67.05,21.79,2013,225000
1497,117.3,15.4,2017,700000
1995,190.0,16.78,2019,5800000
1199,88.7,18.2,2019,840000
793,47.0,27.62,2016,285000
1248,76.9,22.1,2013,200000
2755,171.5,11.36,2018,1800000
2179,120.0,12.05,2013,479000
998,67.1,20.2,2013,199000
998,67.1,20.92,2014,210000
1248,75.0,17.8,2009,307000
1197,81.83,18.6,2015,515000
2179,140.0,16.0,2015,1200000
1498,98.6,27.3,2015,525000
1061,67.0,18.9,2009,150000
796,37.0,16.1,1994,45000
1248,74.0,23.4,2013,350000
1248,88.5,24.3,2018,770000
1995,190.0,16.78,2019,5400000
1086,68.05,19.81,2008,250000
1399,68.0,17.8,2011,170000
1795,127.0,13.1,2006,140000
1598,105.0,20.5,2011,330000
1493,113.42,25.0,2013,550000
1461,83.8,20.45,2013,425000
2498,112.0,14.0,2010,320000
1248,74.0,25.2,2014,425000
2498,112.0,14.0,2009,150000
2494,102.0,12.8,2012,610000
1405,69.01,19.09,2016,260000
2494,100.57,12.99,2011,350000
796,34.2,16.8,2016,210000
2179,140.0,15.1,2012,650000
1193,88.7,17.57,2019,620000
1197,81.8,21.21,2018,680000
1991,194.4,15.0,2019,5200000
2179,120.0,12.05,2008,290000
1199,88.7,18.1,2018,750000
1298,88.2,16.1,2011,325000
1396,69.0,23.03,2011,220000
1995,181.0,16.07,2011,1500000
1248,88.5,24.3,2016,640000
1248,73.9,19.3,2012,290000
1197,81.8,21.21,2017,550000
2523,62.1,15.96,2014,600000
814,55.2,21.1,2011,180000
1248,74.0,28.4,2019,690000
2199,194.3,14.74,2014,1100000
1120,71.0,24.4,2015,509999
1498,88.5,20.14,2014,300000
2494,100.6,12.99,2013,800000
1497,117.3,17.4,2015,700000
1061,64.0,18.2,2008,150000
1248,92.3124958934112,19.3737698630137,2010,140000
1995,190.0,16.78,2019,5400000
1248,73.9,19.3,2008,320000
998,67.04,20.51,2018,390000
995,62.0,18.0,2008,65000
2523,63.0,13.6,2008,190000
1197,81.8,22.0,2018,600000
1248,74.02,28.4,2019,694000
2993,261.4,17.09,2018,5830000
1396,69.0,25.0,2012,300000
1197,81.83,18.6,2018,740000
1396,88.73,22.54,2017,600000
1248,75.0,17.8,2009,279000
1199,84.0,23.84,2017,409999
1995,190.0,16.78,2019,5500000
1197,81.8,21.21,2019,600000
1498,99.0,24.29,2017,600000
2494,100.6,12.99,2013,750000
799,53.3,25.17,2016,229999
1984,150.0,16.8,2018,2475000
998,67.04,23.1,2015,360000
796,34.2,16.8,2016,220000
1396,90.0,23.0,2011,395000
1248,88.5,28.09,2016,750000
1997,120.0,15.4,2015,875000
1197,85.8,18.5,2016,270000
1197,81.8,22.0,2019,650000
1248,74.0,23.4,2014,459999
1248,74.0,22.3,2013,120000
1248,88.5,24.52,2017,750000
2487,214.56,22.37,2019,5150000
1896,105.0,15.0,2010,400000
814,55.2,21.1,2016,340000
814,55.2,21.1,2012,244000
796,46.3,19.7,2009,150000
1797,147.5,16.3,2012,550000
2498,105.0,16.55,2018,850000
2755,174.5,15.04,2018,3200000
1364,87.2,21.43,2015,1050000
796,47.3,24.7,2018,310000
799,53.3,25.17,2019,290000
909,45.0,23.5,2018,500000
999,67.0,22.5,2017,278000
993,60.0,17.3,2002,65000
1197,81.86,18.6,2019,750000
796,47.3,24.7,2017,275000
2494,100.6,12.99,2015,900000
999,67.0,23.01,2017,325000
1248,74.0,26.59,2017,650000
1248,73.74,18.2,2016,490000
1396,88.7,22.1,2018,946000
1405,71.0,19.0,2012,275000
998,67.04,20.51,2016,450000
2499,141.0,13.1,2012,551000
999,67.0,23.01,2018,275000
998,67.04,20.51,2017,409999
1197,81.83,18.6,2018,700000
1396,69.0,23.03,2012,259000
796,47.3,22.74,2016,305000
1199,88.7,18.7,2015,610000
2179,140.0,16.0,2015,1147000
1582,126.2,19.67,2016,900000
1197,83.1,21.4,2018,800000
1405,70.0,19.4,2013,150000
799,53.3,25.17,2016,356000
1199,84.0,23.84,2018,438999
1197,83.1,21.4,2018,560000
2143,204.0,13.0,2016,3000000
1498,98.6,25.8,2015,600000
998,67.1,20.92,2011,190000
1198,86.8,19.4,2012,229999
1969,190.0,18.0,2019,3800000
1248,92.3124958934112,19.3737698630137,2005,170000
1197,81.83,18.6,2018,700000
1197,83.11,20.4,2015,450000
2956,138.1,13.93,2012,450000
1248,74.0,25.2,2015,470000
796,47.3,22.74,2014,250000
999,67.0,23.01,2016,300000
1586,104.68,15.0,2008,150000
2179,147.94,14.1,2018,890000
1248,92.3124958934112,19.3737698630137,2005,250000
1248,88.8,20.77,2013,600000
1172,65.0,0.0,2009,135000
1598,103.6,20.54,2014,575000
1197,85.8,18.5,2013,340000
799,53.64,22.7,2016,200000
2362,164.7,12.1,2009,450000
1172,67.0,15.7,2009,140000
1197,83.1,21.4,2017,625000
2523,62.1,15.96,2016,700000
1582,126.2,22.0,2018,950000
1493,100.0,17.45,2017,650000
796,37.0,16.1,2007,45000
1405,70.0,19.61,2010,409999
1248,74.0,23.4,2014,650000
1497,121.31,17.0,2019,885000
1586,103.3,15.5,2012,260000
1248,92.3124958934112,19.3737698630137,2004,250000
1197,110.0,17.0,2019,1132000
1498,88.8,20.14,2014,350000
1248,88.5,23.65,2017,600000
1248,88.76,20.77,2015,580000
1197,81.8,21.21,2020,445000
998,67.06,20.51,2014,318000
2179,120.0,14.4,2008,270000
1196,86.8,18.16,2016,512000
1493,82.0,13.1,2004,170000
1197,83.14,20.85,2016,574000
1396,52.8,17.88,2011,75000
936,57.6,25.44,2013,125000
1061,67.0,18.9,2010,200000
999,67.0,23.01,2018,409999
1405,69.01,19.09,2014,221000
1498,99.0,25.83,2015,530000
1598,103.5,14.3,2016,645000
2393,147.8,13.68,2017,1748999
2179,140.0,15.1,2015,1050000
1248,73.9,19.3,2009,382000
1086,68.05,19.81,2013,310000
1582,126.32,23.9,2015,600000
1248,74.0,25.2,2016,600000
2494,157.7,19.16,2016,2000000
1461,78.0,21.8,2012,250000
1248,75.0,19.5,2014,325000
1373,93.7,16.02,2014,425000
2982,171.0,11.5,2010,900000
1399,68.05,20.0,2014,320000
1197,81.8,21.01,2020,749000
796,37.0,16.1,2009,125000
1461,63.12,23.08,2012,300000
1396,99.6,12.85,2008,135000
999,72.0,20.0,2019,700000
1248,73.94,23.2,2014,351000
999,67.0,23.01,2016,220000
796,46.3,19.7,2012,220000
2494,102.0,12.8,2008,290000
1248,75.0,18.0,2010,111000
1248,73.74,18.2,2016,420000
1248,92.3124958934112,19.3737698630137,2009,120000
2393,147.8,13.68,2016,1800000
2523,62.1,15.96,2017,800000
2179,140.0,15.1,2013,600000
1197,81.86,17.19,2018,620000
1497,117.3,18.0,2016,750000
1197,81.8,22.0,2018,600000
1461,83.8,19.87,2017,819999
998,67.04,23.1,2015,400000
2523,75.0,14.0,2012,450000
1984,150.0,16.8,2018,2475000
2179,152.87,15.1,2018,1475000
1197,78.9,20.36,2009,215000
1248,74.0,22.9,2013,380000
1186,73.97,24.0,2017,450000
1396,88.76,21.19,2018,800000
1298,85.8,17.5,2012,355000
2494,102.0,12.8,2009,561000
1405,69.01,19.09,2017,450000
2755,171.5,11.36,2016,1525000
796,47.3,22.74,2016,262000
2179,140.0,15.1,2015,944999
1498,98.96,23.0,2017,900000
1498,98.6,25.8,2013,500000
1248,74.0,22.1,2014,260000
1248,88.5,24.52,2017,780000
998,67.04,23.1,2017,400000
2982,168.5,13.0,2014,1380000
1399,68.0,17.8,2007,210000
998,67.04,20.51,2018,430000
1498,88.0,20.14,2019,695000
1197,81.8,22.0,2018,600000
1197,78.9,20.36,2014,320000
1248,88.5,28.09,2018,950000
1120,70.0,24.0,2014,430000
2179,153.86,17.6,2017,1282000
1493,113.4,17.8,2020,1900000
1248,88.5,24.52,2016,940000
1591,121.3,17.01,2013,450000
1461,83.8,19.87,2017,750000
998,68.05,20.3,2017,250000
2179,140.0,15.1,2014,780000
1396,88.73,22.54,2017,670000
2179,115.0,13.5,2011,360000
1582,126.32,22.32,2014,700000
998,67.1,18.9,2004,120000
1984,150.0,16.8,2018,2475000
2393,147.8,13.68,2016,1385000
1248,88.5,28.09,2019,1025000
1373,91.1,17.5,2017,765000
799,53.3,25.17,2015,300000
1498,88.8,20.14,2015,434999
1598,103.5,14.3,2016,645000
2179,120.0,15.4,2015,1000000
1248,92.3124958934112,19.3737698630137,2012,315000
1086,62.1,17.92,2008,114999
1199,88.7,18.7,2016,484999
1396,88.7,21.38,2019,1050000
1396,88.7,21.38,2017,1100000
1186,73.97,24.0,2018,650000
1493,110.0,18.1,2008,150000
1197,81.8,22.0,2019,650000
1373,93.7,16.02,2015,700000
1396,88.73,22.54,2015,600000
1396,53.5,17.2,2007,70000
2494,157.7,19.16,2016,2000000
1120,70.0,24.0,2014,350000
796,47.3,22.74,2014,200000
796,47.3,24.7,2017,310000
814,55.2,21.1,2012,170000
1197,78.9,16.95,2010,258000
1498,108.62,21.66,2018,600000
998,67.04,23.1,2014,320000
814,55.2,21.1,2017,300000
1199,88.76,19.0,2019,779000
1364,67.04,23.59,2015,450000
1061,67.0,18.9,2009,135000
1197,81.8,22.0,2018,600000
998,67.04,23.1,2017,350000
2179,152.87,15.1,2018,1525000
1197,81.8,20.89,2017,484999
1598,103.5,14.3,2016,645000
1197,82.85,18.5,2013,380000
1498,88.8,20.14,2015,620000
796,47.3,24.7,2018,270000
1248,88.76,20.77,2012,550000
2982,168.5,12.55,2015,1700000
2489,95.0,13.0,2010,160000
1197,81.86,18.9,2017,470000
1198,82.0,18.15,2018,340000
1248,88.8,21.12,2011,265000
1399,67.0,17.8,2012,450000
1396,88.73,22.54,2017,725000
1396,70.0,23.57,2012,200000
1197,81.8,22.0,2018,640000
1248,92.3124958934112,19.3737698630137,2010,400000
1248,92.3124958934112,19.3737698630137,2005,50000
1248,74.0,22.3,2012,200000
2987,254.79,13.5,2017,6000000
1995,181.0,16.07,2009,1100000
1197,85.8,17.4,2012,420000
2179,147.94,14.1,2017,1100000
1496,88.7,17.6,2011,300000
2696,184.0,11.18,2013,850000
1498,98.6,26.0,2014,580000
796,46.3,19.7,2011,130000
1298,88.2,16.1,2007,170000
1196,73.0,15.37,2015,300000
1248,88.5,28.09,2017,800000
998,67.1,20.92,2011,210000
1197,81.83,18.6,2015,516000
1248,74.0,23.4,2014,509999
2494,102.0,12.8,2010,451999
1197,81.86,17.36,2018,575000
999,67.0,23.01,2016,270000
1499,110.0,15.8,2015,555000
998,67.04,20.51,2018,465000
1248,74.02,28.4,2017,455000
1497,117.3,17.8,2016,575000
1396,88.73,21.19,2016,750000
1197,81.86,18.9,2018,580000
1197,81.83,18.6,2017,645000
1364,67.05,23.59,2018,730000
1248,92.3124958934112,19.3737698630137,2003,200000
1197,85.8,21.1,2010,180000
998,67.04,21.63,2014,415000
1199,82.5,18.2,2014,300000
1197,81.83,18.6,2016,550000
1997,120.0,15.4,2016,950000
1248,73.94,23.2,2014,375000
2179,140.0,16.0,2017,1350000
1199,84.0,23.84,2017,425000
1186,73.97,24.0,2016,409999
1086,68.05,19.81,2011,210000
1598,103.6,20.54,2011,375000
1995,190.0,16.78,2019,5500000
1598,103.6,20.54,2012,380000
2179,147.94,14.1,2015,503000
999,67.0,23.01,2018,260000
1248,88.8,21.12,2012,140000
1498,98.96,21.7,2013,475000
1498,98.6,26.0,2014,600000
1197,78.9,20.36,2013,325000
1461,108.45,20.37,2018,1265000
1186,73.97,24.0,2017,450000
998,67.04,23.1,2015,411000
1396,69.0,19.09,2012,150000
1498,98.6,25.5,2018,800000
1582,126.32,22.32,2012,465000
998,67.04,20.51,2018,459999
998,118.35,18.15,2019,1150000
1197,82.0,18.9,2015,465000
1199,88.7,18.7,2015,671000
1399,67.0,19.68,2013,200000
1047,69.0,27.28,2016,490000
1396,90.0,23.0,2011,250000
2523,75.0,15.4,2015,720000
998,67.04,23.1,2018,470000
998,67.05,21.79,2013,225000
814,55.2,21.1,2013,250000
1197,81.8,22.0,2018,700000
1968,148.0,16.25,2018,2800000
1396,88.76,22.54,2018,850000
1999,147.9,12.4,2019,1900000
1248,92.3124958934112,19.3737698630137,2006,80000
624,35.0,26.0,2010,45000
1248,74.02,28.4,2017,650000
1197,81.86,18.9,2019,562000
1399,68.0,20.0,2012,200000
1198,67.0,20.62,2018,475000
1248,74.0,22.9,2012,330000
2179,140.0,15.1,2014,750000
2523,63.0,13.6,2010,315000
1399,67.0,17.8,2012,270000
2523,62.1,15.96,2015,375000
1497,108.5,21.5,2018,1025000
1248,73.9,21.1,2011,275000
998,68.05,20.3,2017,300000
1399,68.0,20.0,2012,250000
2179,120.0,15.4,2015,1100000
1461,108.45,19.01,2015,600000
1498,98.6,25.8,2016,450000
2494,157.7,19.16,2016,2000000
1248,88.5,24.3,2017,869999
799,53.3,25.17,2015,290000
1498,99.23,25.5,2010,325000
1582,126.32,22.32,2012,450000
796,46.3,19.7,2000,45957
796,46.3,19.7,2010,190000
1248,92.3124958934112,19.3737698630137,2012,280000
936,57.6,25.44,2012,220000
1396,88.7,24.8,2014,459999
1368,160.77,16.0,2019,2100000
1498,98.6,25.8,2015,409999
1591,121.3,15.8,2018,1200000
814,55.2,21.1,2016,280000
1995,183.0,16.38,2016,1950000
1197,81.8,20.4,2016,540000
1248,74.02,28.4,2019,700000
1798,177.46,14.67,2018,1864999
1197,81.8,21.21,2018,795000
1197,83.14,20.85,2015,450000
1199,84.0,23.84,2016,252999
1197,81.8,21.21,2019,675000
796,47.3,24.7,2018,320000
2523,62.1,15.96,2015,540000
1498,108.6,21.72,2017,850000
1405,69.01,19.09,2015,250000
1248,75.0,18.0,2011,100000
1498,74.96,21.0,2015,445000
1196,86.8,18.16,2017,370000
796,37.0,16.1,2004,31504
1197,81.83,18.6,2018,710000
1497,117.3,17.4,2015,525000
1197,82.85,18.5,2013,370000
1197,81.8,22.0,2018,600000
1781,163.2,12.3,2010,730000
2494,102.0,12.8,2011,900000
995,62.0,18.0,2010,114999
1298,85.8,17.5,2008,200000
2494,100.6,12.99,2013,400000
1498,108.495,22.0,2017,655000
1248,92.3124958934112,19.3737698630137,2010,352000
1498,98.6,26.0,2014,560000
998,67.05,23.95,2014,240000
2523,62.1,15.96,2011,325000
1396,88.73,22.54,2017,650000
1364,67.05,23.59,2015,525000
1968,138.03,16.96,2016,1350000
998,67.1,18.9,2010,200000
1498,74.96,21.0,2015,445000
1493,100.0,12.8,2004,198000
1199,88.7,18.7,2016,625000
2494,102.0,12.8,2010,550000
2494,157.7,19.16,2016,2000000
2523,63.0,15.96,2016,600000
2179,140.0,16.0,2015,1000000
1197,81.8,22.0,2015,475000
1197,81.83,18.6,2017,690000
995,62.0,18.0,2007,90000
1193,88.7,17.57,2014,360000
1461,83.8,20.45,2014,490000
1086,62.1,0.0,2010,110000
1248,90.0,18.8,2010,200000
1198,82.0,18.15,2019,400000
1497,117.3,17.4,2015,900000
1299,70.0,13.8,2003,110000
814,55.2,21.1,2013,275000
1498,98.6,24.2,2016,450000
1086,63.0,17.8,2007,165000
1493,70.0,16.5,2017,680000
2179,140.0,15.1,2014,850000
1498,99.0,25.83,2015,365000
1396,88.76,22.54,2019,834000
1047,69.0,27.28,2017,325000
1396,88.73,21.19,2016,800000
1196,86.8,18.16,2016,550000
1396,88.76,21.9,2013,390000
1248,88.5,23.65,2015,800000
998,67.1,18.9,2012,270000
1405,62.0,16.8,2004,85000
814,55.2,21.1,2016,270000
936,57.6,25.44,2013,210000
1399,68.0,20.0,2011,220000
1194,94.68,19.0,2018,690000
